id,corpus-id,score
6101,"['1628386', '4545148', '6539457', '5467356', '1522113', '8196208', '8623130', '94818', '5035619', '3425509']",-1
6102,"['5963636', '4112432', '1584826', '2113249', '6867716', '2468676', '3888670', '4920238', '6303466', '2386271']",-1
6103,"['8167447', '270647', '1583224', '7326438', '5671563', '5241266', '6721321', '3055827', '7000784', '2574182']",-1
6104,"['6154677', '6076791', '7454822', '3387989', '3058675', '142641', '5784827', '1926009', '57857', '1125774']",-1
6105,"['3142212', '1730299', '4744249', '5501306', '753176', '2100382', '2670208', '7308820', '941366', '7596988']",-1
6106,"['3821490', '1251725', '5898821', '104321', '4687502', '3570536', '4784449', '8484845', '5727927', '6005652']",-1
6107,"['1583830', '3947914', '4951425', '3976728', '5296795', '5032229', '3428251', '3121923', '3928551', '2458865']",-1
6108,"['622885', '4545148', '5467356', '613660', '5202817', '8497418', '6504155', '741594', '6905424', '601609']",-1
6109,"['5933570', '1696073', '7675685', '8179172', '2139677', '724285', '1038316', '8828120', '7005619', '6887178']",-1
6110,"['5933570', '1696073', '7675685', '8179172', '2139677', '724285', '1038316', '8828120', '7005619', '6887178']",-1
6111,"['4794286', '6679675', '1046154', '5745136', '285115', '534109', '285111', '4007429', '3009393', '2798959']",-1
6112,"['160279', '3857739', '7074157', '8229544', '8592362', '6386889', '544829', '7173485', '6130430', '8078896']",-1
6113,"['723187', '6000900', '1640627', '6006516', '2903165', '5660550', '7522748', '1945126', '5042165', '6671020']",-1
6114,"['1208977', '5405734', '3050336', '7912603', '8202165', '244312', '6464640', '6344189', '953578', '1326141']",-1
6115,"['2220360', '4574183', '398243', '778170', '6622056', '4306643', '5211632', '3957693', '4095186', '2850716']",-1
6116,"['8197680', '3679244', '7273297', '3597987', '6991485', '7353553', '5434086', '4284414', '6822136', '544398']",-1
6117,"['8611243', '7715323', '1005860', '8680695', '5857169', '2646814', '338624', '650948', '5782547', '4428983']",-1
6118,"['3910652', '1009576', '8025443', '3331566', '5715831', '1769703', '1421091', '3266592', '6773255', '7297775']",-1
6119,"['5982564', '7308441', '3188013', '5162349', '1793457', '788118', '7290474', '8207374', '8167548', '3862113']",-1
6120,"['3263993', '1519176', '8110102', '2439541', '2410122', '338025', '7110213', '6494573', '170423', '7408241']",-1
6121,"['3263993', '1519176', '8110102', '2439541', '2410122', '338025', '7110213', '6494573', '170423', '7408241']",-1
6122,"['3263993', '1519176', '8110102', '2439541', '2410122', '338025', '7110213', '6494573', '170423', '7408241']",-1
6123,"['8611243', '7715323', '5782547', '5351892', '7504586', '165002', '338624', '8680695', '6369509', '1198436']",-1
6124,"['924832', '1232196', '6828710', '4762441', '7310765', '8007077', '5193882', '5238715', '2372537', '8023448']",-1
6125,"['4359969', '3559239', '4323074', '4140412', '4145986', '7852407', '2574378', '6052269', '5400934', '2593168']",-1
6126,"['1096852', '5191235', '1579358', '8153352', '2921326', '797037', '3281961', '8100701', '6187389', '5204988']",-1
6127,"['3267110', '7339585', '7564424', '4411267', '6803299', '3452688', '1583800', '2540403', '6182014', '906413']",-1
6128,"['2750629', '1791706', '6674118', '3045476', '4294640', '5190595', '5146141', '6017440', '2761483', '5441391']",-1
6129,"['4241683', '23422', '7217255', '6287993', '7187192', '3333530', '7511898', '8259875', '821715', '3409425']",-1
6130,"['1878360', '4532794', '714493', '3960965', '2400614', '3952540', '4916206', '4221929', '5854860', '4095187']",-1
6131,"['5896862', '302894', '1338462', '8731472', '4695467', '1712787', '8550007', '4939752', '2215309', '2387462']",-1
6132,"['1466989', '3117708', '4410522', '2464207', '1253294', '3796424', '1440366', '7426805', '4988911', '5815913']",-1
6133,"['8259572', '3555272', '8282662', '452640', '2258118', '4196019', '8619383', '998197', '4279006', '7538822']",-1
6134,"['8259572', '3555272', '8282662', '452640', '2258118', '4196019', '8619383', '998197', '4279006', '7538822']",-1
6135,"['446428', '5338572', '5453211', '3165026', '6866777', '5365633', '3740121', '4486549', '453255', '5935377']",-1
6136,"['337150', '3372645', '1627738', '1122825', '4998795', '3173451', '5983078', '2289736', '1616784', '3442402']",-1
6137,"['6878667', '2177791', '3199627', '329836', '2035740', '7027289', '3643363', '8036664', '2281207', '7516580']",-1
6138,"['3282175', '5419985', '1038419', '3398286', '1889452', '7250869', '7671090', '7536782', '8229226', '2383952']",-1
6139,"['1594217', '452463', '5524333', '3797085', '1699881', '180587', '2545020', '294692', '6412710', '5331381']",-1
6140,"['5751426', '3735915', '8461304', '5389158', '8730512', '140007', '5413853', '4268362', '388606', '6414407']",-1
6141,"['7945360', '4495060', '8125085', '3378633', '5007611', '7291309', '2399901', '698175', '1269005', '1954456']",-1
6142,"['7945360', '4495060', '8125085', '3378633', '5007611', '7291309', '2399901', '698175', '1269005', '1954456']",-1
6143,"['7666207', '1188825', '2175586', '531809', '7935481', '3849856', '6828350', '3448206', '4327035', '8486922']",-1
6144,"['8446436', '1662001', '265316', '3536491', '1692180', '4248423', '1571203', '7502399', '6040165', '2876696']",-1
6145,"['490319', '6034326', '5594819', '411479', '7930017', '1038640', '1659152', '6716508', '665102', '4561929']",-1
6146,"['3613357', '5064122', '188570', '4094648', '5750577', '4632902', '2960920', '4600391', '627719', '8679975']",-1
6147,"['4998795', '337150', '1881685', '2839840', '3442402', '1253294', '7049015', '1182119', '413653', '7423956']",-1
6148,"['2924580', '8461522', '4733844', '6687121', '1256063', '4787428', '3369652', '2665196', '4724668', '6165160']",-1
6149,"['4185757', '7859056', '991504', '5545888', '3846185', '3070212', '6664227', '2649461', '3142579', '2647295']",-1
6150,"['2878513', '6179415', '5392342', '6456378', '5824904', '726204', '2029299', '2487685', '1156524', '308332']",-1
6151,"['165526', '1895830', '3773281', '2403648', '2825325', '2684985', '1052125', '7026101', '7960376', '1612771']",-1
6152,"['3191052', '8154633', '4159081', '4003060', '3684860', '2781568', '2890913', '4721513', '2908606', '6874695']",-1
6153,"['7790736', '6356800', '1358984', '6405204', '7180713', '3387235', '734334', '8153801', '4130173', '8314849']",-1
6154,"['4054389', '371701', '583399', '5516100', '4568041', '5881253', '7812338', '1930911', '1272217', '1503919']",-1
6155,"['7799782', '5165008', '5492137', '3515888', '3094853', '941367', '6028023', '3295408', '2933820', '5009973']",-1
6156,"['1224645', '6030405', '1361915', '2385860', '425836', '869866', '6268307', '1101791', '4646521', '2752398']",-1
6157,"['5915851', '3593524', '8209967', '1196070', '5699364', '7416541', '1128973', '6615628', '57755', '1134752']",-1
6158,"['8585561', '2030614', '1622582', '845946', '4002954', '3197282', '4862536', '6108486', '5711554', '6788601']",-1
6159,"['664470', '6705885', '4601286', '3070340', '8207964', '6136295', '74124', '5021426', '5757005', '5137751']",-1
6160,"['2727212', '2501356', '8117533', '2795712', '4029671', '4031731', '4321095', '5449032', '4511887', '2535081']",-1
6161,"['7190635', '8598751', '5247503', '8146886', '6985972', '483456', '707390', '5919516', '7022685', '8146279']",-1
6162,"['4277292', '5860653', '5852120', '1053320', '6236156', '4220126', '6928008', '5712762', '6020268', '6211519']",-1
6163,"['1913124', '3879986', '6689560', '725978', '2898995', '4028742', '6142785', '4956735', '1156837', '1364667']",-1
6164,"['3057755', '258967', '8303719', '8429447', '749968', '8743329', '7898198', '368290', '589117', '4780571']",-1
6165,"['6803969', '5323355', '4820736', '5743542', '3179531', '7891969', '597214', '335900', '3646169', '6031314']",-1
6166,"['7033434', '2663876', '3204625', '1857122', '3101201', '4304323', '2029188', '4332498', '6862170', '647142']",-1
6167,"['1376546', '8260116', '4645584', '582691', '7193612', '925107', '4876843', '6828062', '4315260', '7041023']",-1
6168,"['5447679', '7708335', '2246500', '1786635', '1556769', '5046057', '8347896', '8714526', '7969087', '1417313']",-1
6169,"['923488', '997421', '7296940', '5628270', '1735577', '6966710', '1597372', '6903855', '4625185', '3420148']",-1
6170,"['5444259', '2911292', '4496611', '2940337', '7995915', '97123', '3444102', '6349462', '4385307', '2649899']",-1
6171,"['1466989', '3313505', '4410522', '3727306', '5553761', '4485860', '1253294', '2598975', '1986118', '7368733']",-1
6172,"['1142297', '34202', '3692691', '2351931', '423491', '5228608', '6796109', '884697', '1299884', '5134105']",-1
6173,"['8749675', '7487149', '7003287', '3631484', '7751772', '3452127', '4799888', '3646933', '6906467', '5963272']",-1
6174,"['8749675', '7487149', '7003287', '3631484', '7751772', '3452127', '4799888', '3646933', '6906467', '5963272']",-1
6175,"['1649838', '3624917', '3935662', '3037852', '3949071', '8222113', '1654799', '5197313', '7108179', '8824504']",-1
6176,"['4702310', '5971587', '8359971', '1999329', '7267910', '2664673', '7120479', '1403887', '6929843', '780202']",-1
6177,"['557925', '6543979', '6193786', '1571608', '6603543', '3126769', '8025970', '7195548', '3226585', '5804509']",-1
6178,"['2524957', '1370329', '943870', '2582587', '4646375', '4092455', '3544078', '5534031', '5883392', '1670115']",-1
6179,"['1005860', '4006512', '1385409', '2646814', '8611243', '7266318', '5843764', '163176', '2346338', '6369509']",-1
6180,"['5963636', '3008860', '8160650', '4684113', '8207005', '2144705', '1481425', '4296976', '3354258', '2364848']",-1
6181,"['4494452', '1560895', '5978828', '6684793', '2211184', '1565336', '2448116', '25585', '136216', '1579002']",-1
6182,"['7257350', '8076048', '3766688', '7815163', '6653857', '718686', '5395026', '6651776', '2603871', '5284506']",-1
6183,"['1681621', '7276948', '5163085', '8363311', '3539813', '3094593', '4949494', '4005005', '2766497', '2566950']",-1
6184,"['3617056', '1585486', '5468452', '7204184', '4872713', '2189781', '2563803', '4930171', '2909797', '2365216']",-1
6185,"['8031289', '6474635', '1762209', '1992001', '1359116', '164416', '6474634', '8672652', '7653091', '2173026']",-1
6186,"['455036', '2946888', '8744840', '7331348', '1763116', '4112861', '1041757', '196007', '7285078', '2997627']",-1
6187,"['4542615', '706693', '5472922', '2146426', '7508073', '7595487', '3216906', '8531848', '4581838', '8661676']",-1
6188,"['4019770', '6164853', '5668397', '3674264', '8455654', '5806362', '5399789', '3725605', '1212797', '2635988']",-1
6189,"['1723404', '6044568', '6050754', '6102873', '8418818', '5606698', '8145179', '2494440', '7323136', '1788441']",-1
6190,"['170286', '3907333', '3625124', '4492500', '6087067', '3340913', '5933254', '3751341', '3826031', '5551426']",-1
6191,"['3409378', '3262180', '6877137', '5629161', '6761381', '1747984', '978032', '1732909', '8255297', '1311535']",-1
6192,"['4680519', '5478705', '1898900', '3242417', '2880888', '7803259', '2240610', '5928918', '22236', '5323470']",-1
6193,"['1430972', '3146759', '6322886', '5898348', '7561845', '4387363', '6062654', '2199115', '7094427', '3610800']",-1
6194,"['5128088', '2246681', '2342390', '1096009', '6701847', '8179122', '659969', '5681142', '5350387', '6445138']",-1
6195,"['3793680', '7756817', '7070743', '2836104', '7336329', '5964097', '4318369', '2075070', '2854082', '3102173']",-1
6196,"['303274', '4136327', '8137502', '6669156', '2344512', '6849370', '2123214', '7727157', '659999', '176794']",-1
6197,"['2073801', '2278639', '122626', '7185970', '6535701', '6845129', '8558983', '20762', '7153452', '1456098']",-1
6198,"['2480859', '1479557', '4912879', '8127797', '2013649', '2192283', '7687572', '2629604', '4839909', '6994788']",-1
6199,"['2271791', '2644529', '4771259', '2908206', '3277473', '3485427', '3898704', '835929', '2371289', '5157664']",-1
6200,"['3947914', '4951425', '5296795', '1583830', '3428251', '5032229', '2458865', '3928551', '7239', '3976728']",-1
6201,"['5102966', '8061909', '892478', '7053966', '2424641', '6614836', '7037707', '7236019', '6243084', '1686615']",-1
6202,"['2109974', '5753531', '1567387', '7110011', '5762348', '5316137', '6673910', '7795548', '2141574', '8337360']",-1
6203,"['714425', '7438852', '2725797', '8248001', '1582839', '4775260', '2099325', '541935', '1566746', '5662643']",-1
6204,"['7631052', '3380745', '4875915', '8145814', '1727049', '3043413', '4639648', '2581919', '600406', '3047311']",-1
6205,"['6385733', '5793380', '3613292', '594994', '3800318', '4178700', '3647498', '3116611', '6967766', '6781940']",-1
6206,"['1969261', '3180287', '3187441', '2402814', '6152396', '2137711', '1231369', '2904597', '5985423', '5615818']",-1
6207,"['2189233', '2700366', '4966673', '8039163', '402203', '1046691', '4389917', '6132964', '1827127', '5795637']",-1
6208,"['7639138', '1220302', '4164773', '7273935', '6754243', '3825834', '4732572', '7075056', '3053947', '2122402']",-1
6209,"['4590148', '3561947', '4886287', '4483980', '4124887', '3288802', '8418856', '1358924', '3985273', '7950430']",-1
6210,"['4241683', '7187192', '6137635', '1102154', '821715', '3628505', '8792840', '4281781', '17306', '23422']",-1
6211,"['5160402', '1696190', '2140936', '1773289', '6695331', '8780137', '7066400', '31083', '3898536', '6669727']",-1
6212,"['4022480', '7541253', '6337051', '3595948', '1490041', '7015122', '670531', '6514177', '8118139', '7214672']",-1
6213,"['3285724', '4036941', '1474431', '6694440', '946923', '841379', '6512683', '717048', '1782215', '4478496']",-1
6214,"['3285724', '4036941', '1474431', '6694440', '946923', '841379', '6512683', '717048', '1782215', '4478496']",-1
6215,"['8443459', '6375783', '3813505', '4848695', '7145014', '4608845', '6568382', '189218', '3229004', '4276584']",-1
6216,"['2866722', '7274098', '1021147', '3413319', '4106915', '2017694', '2185319', '1716043', '761530', '7667768']",-1
6217,"['4552720', '6416835', '2281792', '5333644', '8407208', '7426204', '1746846', '7777195', '5335289', '959559']",-1
6218,"['2245973', '3565600', '3669815', '6885388', '2173146', '8022434', '7274149', '2030224', '2686771', '80088']",-1
6219,"['753845', '2501045', '1021147', '1716043', '1903229', '4407803', '4683651', '3581784', '1320322', '2574378']",-1
6220,"['753845', '2501045', '1021147', '1716043', '1903229', '4407803', '4683651', '3581784', '1320322', '2574378']",-1
6221,"['753845', '2501045', '1021147', '1716043', '1903229', '4407803', '4683651', '3581784', '1320322', '2574378']",-1
6222,"['1077082', '5299159', '8469849', '150642', '6632697', '3170665', '732786', '6101378', '2035957', '7971913']",-1
6223,"['3821490', '5898821', '8748883', '2903551', '4657662', '127382', '5181280', '6403554', '4784449', '7892675']",-1
6224,"['4559338', '4794099', '2251832', '3190868', '2234827', '7840345', '4963883', '173938', '5049692', '4897002']",-1
6225,"['5740274', '7557538', '2605151', '789698', '6069918', '4689536', '8121840', '1954011', '1113597', '7013954']",-1
6226,"['7690428', '991373', '4957268', '8650299', '2973387', '837878', '2159154', '5064122', '1583234', '2601093']",-1
6227,"['3841061', '7133272', '1614353', '8124174', '3365822', '4917258', '5438710', '2146502', '3465928', '7313284']",-1
6228,"['6494671', '7248275', '463713', '8548185', '4475590', '7525221', '3469248', '800999', '131467', '8323218']",-1
6229,"['7141792', '1116004', '2836302', '1080017', '1367328', '3492772', '6732182', '1921667', '1664037', '41332']",-1
6230,"['278053', '1509720', '3755800', '3395059', '7117129', '2426395', '4277382', '2867', '7244605', '2426396']",-1
